Student_ID,Delta_PSD,Theta_PSD,Alpha_PSD,Beta_PSD,Gamma_PSD,Pupil_Dilation,Blink_Rate,Fixation_Duration,Saccade_Velocity,Learning_Content_Type,Difficulty_Level,Engagement_Label
70,1.5880977283399458,1.2915136275767172,0.8153790786733652,1.1118548047524957,2.252100361299767,1.7159085035912838,21,544,75.6889587894166,Video,Hard,1
70,1.0862105240377269,0.6001794918853149,1.965089018977098,2.1265373586612424,1.9125548258995333,1.6891475524669004,22,590,118.30101000165725,Video,Medium,1
70,1.9663120150280151,1.2783317630447388,0.5057151174420673,0.6214609824383126,1.7722220092724514,2.617737480905401,26,450,135.5475266188354,Text,Medium,0
70,0.6731717892941811,1.117994624103829,1.0402322570894478,0.7138799229981945,1.5895090436821542,2.493674071822788,12,309,200.03146736650913,Interactive,Medium,1
70,0.8720232734815729,2.2080185599398794,0.6565168607067264,0.9610376247030865,2.074344364372962,2.9179677322476136,19,307,277.80033149202563,Text,Hard,0
70,2.3968376515143257,1.7700840840958405,1.763636823825562,0.8295047378298079,0.5916593526764249,1.9797898434095167,27,721,249.65372235489275,Interactive,Medium,1
70,1.1775989140513812,1.696326153235954,1.9613603973237594,0.9048676567388432,2.044779774451822,1.5529958231652452,27,354,160.60433120273308,Text,Hard,1
71,1.9946332720519022,2.390079972936137,0.7887379472571285,2.3174334546249824,0.655053842547831,1.9710741123562776,28,679,76.32577791928836,Text,Easy,0
71,2.235865768022064,1.7504935438557958,2.3669411257218744,0.7668679233753253,1.0588732447195985,1.688342327341796,24,596,196.02985395831445,Interactive,Medium,2
71,0.5402155537120472,1.6336206593844995,2.064131150007337,1.0929225213441658,2.064982289775464,1.3456524712601639,16,616,144.49719730224888,Video,Easy,2
71,1.947842337197452,0.9734272171609775,2.171280724579982,0.5168428157182492,1.9515428006484687,1.1144126953617701,20,672,275.70204506106154,Video,Hard,1
71,2.330277984183484,0.6590487182264388,1.2465709013243478,2.1663001665979698,0.7875870673807495,2.2575615353041067,10,771,279.7195284081007,Interactive,Medium,1
71,2.0113225991208825,1.8504379278384608,2.107363068915502,1.6129339900321953,1.594503956894209,1.9345203088315566,25,732,184.29720850945364,Interactive,Hard,0
71,2.064705552705511,2.437580093848517,1.6175292947148476,1.2034311110730007,1.7425207876294493,1.9921262354025215,19,306,294.0148644001732,Text,Easy,2
71,1.7878756724699028,1.7586331035094533,0.7918105303913956,1.4571625061198954,1.395084310167694,1.7480363813072177,19,361,159.9663779955752,Interactive,Medium,0
71,1.553688602886557,1.6528952156368875,0.5506581825965848,0.6975872342108558,1.5830997613188298,1.6197341382962538,16,402,236.34147931423138,Interactive,Hard,0
71,1.4448485487059612,0.6493171518586225,2.313780573207568,2.4062002539137275,2.472861857495836,1.3807825108590255,29,604,243.41376756547888,Interactive,Medium,0
72,1.0865613923268884,0.9621312036771734,2.2720562599812384,1.4165585249393833,2.4393305115625044,2.717020418659318,26,730,91.6544828657717,Text,Easy,2
72,1.225036349857196,1.6330704284553645,0.8635322535728271,1.1186979432408963,0.883252082064139,2.5352697087842095,14,256,99.96655778751307,Text,Hard,1
72,0.6040218616266178,1.6590564568623014,1.984047771135444,1.101491247818959,0.6145607645130164,1.3962213341452758,19,657,61.83611007212154,Text,Easy,1
72,2.195587222153069,1.8179037929442887,0.6546495853208734,0.9139216712953455,1.9735542855718375,2.825001178487449,21,664,220.35506652562097,Interactive,Hard,1
72,2.422385140002822,0.550554528779039,1.3481822092907247,1.8253873654313655,2.25222567558716,2.3396475729413932,26,494,130.94689335226937,Interactive,Hard,2
72,1.1830259597089208,1.8268217190734841,2.438062833912841,1.2390608871425297,1.4024236533641126,1.9196060585178532,22,601,130.75919481551387,Text,Easy,1
72,2.328440509109721,0.8676497005191777,0.5631155397697658,1.4094744004462518,0.754902107614768,1.8941386951160084,29,369,102.63191910125,Interactive,Easy,0
72,2.2439795224421446,1.194956334312594,2.3055572354552174,2.308461918262398,2.392662066769967,1.8463473530632881,24,373,90.65882041980339,Interactive,Easy,2
72,1.0846336448574259,1.0078224207899202,1.8855760358270244,1.1211468884530669,1.8312259598191547,2.84222215151551,23,303,294.1301714673697,Text,Easy,1
72,2.3271740511307226,1.1193288261288725,1.4265280938225766,1.6398093568870484,0.9246334558074882,2.393964914931013,19,553,280.8839155416945,Text,Easy,2
73,0.8036553245037472,1.2905301188807918,0.8809893604052661,2.485566926143961,1.756952040429231,1.5146502258440357,22,247,277.9481028447997,Text,Hard,2
73,1.140811465096701,0.8385592504991322,2.2582617400471996,1.9480033643016221,2.2258994747503755,2.3554655318899815,18,228,130.78269666446573,Video,Easy,1
73,0.6381750480454607,1.4375126638366584,1.1943736646803695,0.6177972324805387,1.4343941131641735,2.0905875971448555,21,633,243.14115121376636,Video,Medium,2
73,0.7928247667663326,2.461988327262419,1.7171329870453773,0.6408903452099235,2.2976273811857393,1.6351926321733317,18,317,246.70786402650063,Video,Easy,0
73,2.491278564160499,1.6639638223983204,1.403399507407021,2.070055192939699,2.1355823540261794,1.56346613224057,24,563,242.47651965971414,Video,Hard,0
73,2.298659242930973,1.5819649701551792,0.9760615879819297,1.023933912559324,0.5676079528366462,2.070704284733912,26,258,247.94620685900756,Text,Medium,1
73,0.960475400607238,0.6354285431702482,2.1483033423925066,2.4173024166370913,1.7746979199114399,1.438096437081557,25,726,121.03173088192085,Video,Easy,0
73,2.3400289771104,1.9910988389420563,2.0354177352368277,0.7985453249394687,1.2333061740329472,1.7392881735913852,24,572,219.8944329642023,Interactive,Hard,2
73,0.5872268970450556,1.9905673384150315,2.278176087440387,1.7113259333330213,1.6583646305232544,2.6340757616575194,28,463,126.99100899930316,Text,Medium,1
73,1.552354569402062,1.86992239948467,1.369256443516266,0.9301368404675667,1.4268530590221586,1.7241257698395054,29,762,109.24721108910558,Interactive,Medium,0
74,0.5366413626836521,2.4177502334271805,0.9781205454524218,1.6656554108814958,2.241563360857203,1.001316126538072,25,270,200.05422038992202,Text,Hard,2
74,1.255511768022775,0.8116356811774506,2.085009696457605,0.9142605292392472,2.1560001254178704,1.1970018409458687,10,441,190.76445954283093,Interactive,Medium,2
74,2.0643705622096897,1.821130576015945,1.5666883666408606,2.0520305248180746,1.1585753867496005,2.045219675842026,12,581,67.77876538401632,Text,Hard,2
74,1.1701152997360116,0.6394275694062246,2.0572570192379587,1.294408552678973,1.4189643477635256,1.472271687667922,10,305,180.0716853617842,Video,Medium,0
74,1.7096237476406597,0.709435490790959,0.6448723997037891,0.8507902198460842,0.6444758406774178,2.0094386964438598,15,440,245.9912820367357,Video,Easy,2
74,1.4229789886364217,1.9891810974701567,0.9500503405190381,1.6930519256882703,1.7897239939728604,2.2098178091217555,20,233,191.91198984317205,Video,Medium,1
74,2.233857238961956,2.0901281046032945,0.9696637866924662,2.0356947597819994,0.9532528833150937,1.306535685248627,15,489,97.4838127452301,Video,Easy,0
74,1.491697507812267,2.104709133635575,2.1384877376467735,0.9136257826368188,0.6539358117605509,2.9616196721724286,24,761,283.4451695215761,Interactive,Medium,2
74,1.9257902524803006,0.6711090410249998,1.6262584878521562,1.4764257176402436,1.9937062565379897,2.1705391730285477,10,446,139.36359659460672,Text,Medium,0
74,1.1728669022681477,2.093591159007472,0.9614550131849067,0.7942917304215702,1.4138885216451158,2.2997650154654323,15,309,193.44726185939845,Text,Easy,1
75,1.67271305990848,2.452344628699125,0.7111689010593722,1.0131202344654757,0.5346584351443702,2.593758069805357,13,527,189.87364675732653,Video,Hard,0
75,2.1454480845102877,2.198481712065608,1.8404847292014992,1.2597083392182333,1.1194013383905395,2.0348655248588177,13,472,91.9539546980671,Text,Easy,0
75,0.7049150990650344,1.0285962748038473,2.277435396955908,0.8660606919987854,0.561580146880136,2.5252595349584945,15,309,96.33433331389446,Video,Easy,2
75,0.628337709126678,1.946503677694516,1.817823367317015,0.5187714988649887,1.8172466028029102,1.3369097509912473,11,686,84.45925612418691,Interactive,Hard,1
75,2.3187873191958612,1.53118302992471,1.2048273681643744,1.2885368938555968,1.8700856399682442,2.0955681426001216,22,508,286.60012947978635,Text,Medium,1
75,1.8217710453153422,1.1985963314949286,2.032187508449395,1.4090502532074138,1.2513632485492296,1.4476383422320913,15,618,255.87098255854977,Interactive,Hard,1
75,0.652414876417625,1.0502986076798262,1.1761883689526689,2.3284135159541695,1.7351106327600432,2.785933230547382,20,559,225.33582810144503,Interactive,Easy,2
75,1.739527054366876,2.436146972572651,0.8185553113667845,1.6875704047350502,0.6927688313416964,1.5088955339615482,10,601,291.27488201081525,Interactive,Easy,0
75,2.249521678491468,2.0442060889343905,2.1478587859379856,2.4354461689825673,0.7753153049677415,1.3400179782833612,25,552,104.36185848407915,Interactive,Hard,2
75,1.5528427064299226,0.7803889284647316,2.3051725590876924,1.2550394151333049,1.4914772031689039,1.501351323587355,20,430,288.20750043409123,Text,Easy,1
76,0.7449498574090647,0.9656391941730194,1.239225175577112,1.8625566262074529,0.6463965251409374,2.244688853447011,26,511,77.59372448836176,Text,Easy,2
76,1.2348970802309647,1.4768120270852638,2.4830062065118517,0.7469775709441284,1.5526443809738644,1.4272015026778715,20,324,158.2790951822658,Video,Hard,2
76,1.914416371606543,1.4590027428753611,0.5162917292956539,2.362825700879162,0.6856144634598231,2.791844904066979,23,496,68.17126767457341,Video,Easy,0
76,1.584156091038191,2.4240929961583246,1.203926563030639,1.6843090248712103,1.685742596483957,2.375975028920747,27,579,84.28638788759372,Text,Easy,2
76,2.1322380136179806,2.401460239140441,1.6724731475386923,0.8264407006855392,0.8082493452806057,1.8370961188809598,29,749,127.02772605736729,Interactive,Medium,1
76,0.596490262715808,1.6776693284429505,1.6298227529427654,1.2007792303493379,1.6052787253634913,1.8186912141116307,16,470,99.61165235536575,Text,Easy,1
76,2.396939079551533,1.4162762833075602,0.6648736883453843,2.458116309651036,0.8108162626124062,1.219283098387546,21,497,94.66372338268565,Video,Medium,1
76,0.5756734612141063,2.0494272844414696,2.275707793809403,2.159005853239082,1.746332697665683,2.0210240617191957,20,253,148.30388447511223,Interactive,Medium,0
76,2.1486172018451053,0.9255796687385991,1.0941546669863325,2.484034658656333,0.576043591908191,1.1630886767143882,29,558,149.7917853027205,Video,Medium,0
76,2.000679855717789,1.7804535287062135,1.8018838333448532,2.0924966428243983,1.058023398916091,2.0350767729957155,11,418,159.4767315077445,Interactive,Hard,2
77,2.112595400212645,2.407230373106472,0.9552585028500173,1.1794950112261617,0.8210584728233823,2.6419803747138175,22,712,90.04254708591948,Text,Easy,1
77,0.9444957112379357,0.8905037672016192,1.994389960803496,0.8324578714088355,2.262677498004568,1.1197353483461894,25,250,159.09571143404645,Interactive,Hard,1
77,0.9312432683731131,1.6018080409151765,1.156579842832841,1.540430777842845,2.4676337208040833,1.3408904271301467,16,681,249.61036057071706,Video,Easy,2
77,0.5706220996807878,0.860709031568295,2.4579344214002674,1.6059085506030482,2.4178208351177792,1.8398611257408692,29,615,89.3133593407266,Text,Medium,0
77,1.458985369580702,1.129212959104325,1.1097256885115856,1.5783526943048765,1.8374568228865,2.353324696731131,26,440,206.9993879832575,Interactive,Medium,0
77,1.959849362711176,0.7560496205692586,1.0687560881886946,2.3253129342572643,0.5259778696390907,1.3933489220727904,20,235,243.91200649339987,Video,Easy,0
77,1.6697002427700331,0.5737053133246302,1.1378397567053178,0.8399600236183455,0.6790855890792922,2.828598641979072,18,320,263.06818669252516,Video,Hard,2
77,0.8937343271265303,0.9152192583258618,1.2640762285619855,1.9070253817332825,1.4698512142686362,1.960942570757184,26,436,268.52420715217346,Video,Hard,0
77,0.6151197871938456,0.5097387630386969,0.6617687165284947,1.2999260980290717,2.352857424332278,2.734150196019721,19,228,206.92332672481655,Text,Medium,0
77,1.2600110562226492,1.5542106072979092,1.1942115427369455,1.4564049178360159,2.155142403009351,2.546422824551548,26,220,289.08287783480534,Text,Hard,0
78,0.7310428456110516,0.9313602348193852,1.4365510076857995,2.406672502482402,0.6063542454261615,1.4185744694020308,15,487,228.3218972632892,Video,Easy,0
78,0.9025169735175018,1.7109906615938073,1.3326724765633327,2.4501189871634574,2.2117322032553304,1.6347236890159282,20,606,102.16376306369506,Text,Hard,1
78,0.7609200375613179,1.7383473731354062,0.6820889399447323,1.1987629999776037,0.8252428699062311,1.1010286783592005,20,303,224.02954063225573,Interactive,Medium,1
78,0.5570410076897632,1.3142438894770037,1.3796643303499574,0.6821241388906667,1.2320706601527474,1.902923387555604,15,416,144.0150484588722,Text,Easy,0
78,0.7036289696230169,0.7168395966595289,2.253266912813431,0.9105404615643313,0.9120498318979715,2.965202445219642,22,333,62.75781684343938,Text,Hard,2
78,1.1070674661958058,2.1110349474068366,0.9429030492549948,0.8315252285592629,2.079779445343865,2.6718543995971973,26,523,250.9297210063522,Interactive,Hard,2
78,0.8862064191809493,1.6074790311261407,0.5310470727074417,2.3998504506276377,1.2439465984346865,2.450797721877925,27,395,165.8394543397772,Interactive,Easy,0
78,2.2800776611992566,1.0464266149441255,1.2501148233274049,1.954349974331287,1.57189011153696,1.6309467673976026,26,337,110.1289096826535,Text,Hard,2
78,1.4918457904596647,1.9622589438945646,1.3178357271504704,2.3702548614280796,0.6306808456178621,2.3175850957800046,19,651,171.1996231376948,Interactive,Easy,2
78,0.5453288362588748,1.014017820300519,0.6675768967839595,1.069568866755228,1.494708993486901,1.9069769893254296,22,509,165.19722095137664,Text,Easy,0
79,1.841962356353231,1.1243856777502423,0.5828752702930065,1.04587494703179,2.262597697794078,1.9534706769820285,23,236,168.94659311656227,Text,Easy,2
79,1.3114498672662434,0.5191162319583165,1.5586761482226237,0.8171338618368187,2.4846691628381805,2.6619350014061887,21,744,147.6264971259091,Text,Medium,0
79,1.1030475801190962,1.5275512593620704,1.812715734802945,1.8643371496185044,2.1663553557465,2.405010090922211,18,732,260.1865318961235,Text,Easy,1
79,1.9138130519789662,1.9879132967387476,1.4760081682520347,1.9919513305251226,1.4794687869607928,1.290449937355758,10,603,142.80079443248925,Interactive,Hard,0
79,1.2704536068259873,2.4624865702254235,1.9554907348939223,2.201356935442824,0.6491133609787223,1.8322695970054363,23,660,59.025864572040135,Video,Medium,0
79,1.4597164950079329,1.7294332758842543,1.1758723196360863,1.0847707702297325,2.203538419279961,2.10861942578509,22,577,86.05537385471833,Interactive,Medium,0
79,1.8550481711061153,1.6753115438442383,2.347709510559573,0.6321334135395185,2.258736476644172,1.988400527013214,12,298,211.942885593329,Text,Hard,0
79,1.1491130887787975,1.999086490085165,1.8175957996770684,0.8222556163670285,2.2918685979836337,2.5441928272115732,24,749,74.66781999407169,Interactive,Hard,0
79,1.1355559530846584,0.7334199114816862,2.344450522931429,0.6338353697178631,0.8934101033120383,2.5364031293880256,19,499,137.10121811831806,Interactive,Hard,1
79,1.0405720477782956,2.4938786575587972,0.6525699350242387,0.7040924181823343,0.8368640819521598,2.5339844697541247,11,565,83.67116936986167,Video,Medium,1
80,2.018490860420023,2.248010958666401,2.017395424652422,2.331271480450083,1.4258200886397183,1.7652552495598004,27,426,126.75041863978043,Text,Medium,2
80,1.1466477996339117,1.2413343845120943,1.5400877524274341,1.9851545022957455,1.5172024898416367,2.4487513093725815,19,630,164.15004104381285,Interactive,Medium,2
80,0.696017971273549,1.699862493475001,0.6231873080738932,1.8971077748194694,2.437033690912801,2.395358237872104,21,641,122.69164223729202,Text,Hard,2
80,0.501151616317481,0.8830998067012532,1.7788057886820163,2.4773402106751305,0.7003363459127179,2.077996416727504,18,434,133.24852978823662,Text,Easy,1
80,1.7174542151785483,1.068644917797247,2.4172165728157493,1.0866063008301459,2.3991129399584032,2.2100869488262482,28,201,71.26704617840275,Video,Medium,2
80,0.9820650298781033,0.750150312527095,2.4159591298373817,1.3536071471071913,1.0301752573359255,1.2181979048666123,21,200,72.91030843915578,Video,Medium,1
80,1.3687446363296871,1.3496856066666587,1.4435954546067318,0.7117055412502717,1.6467613086064827,2.1026048770922756,20,741,271.86517143278036,Text,Medium,1
80,1.742033375979938,2.1664866887035217,1.8501618057729448,1.2102235261730359,1.3124135569434983,1.6410154092936788,21,686,226.0049273148234,Text,Medium,1
80,0.5284374982471001,1.262943876613447,2.1532766600374744,0.520527098523597,2.1421540885984642,1.168251548058306,19,714,162.35168789251756,Interactive,Medium,1
80,1.075983903672969,0.5540836599481609,0.5501433562276323,1.264786372392637,0.9840129015160541,2.8916049251493723,24,437,292.7592279526076,Video,Hard,1
81,1.0152809722581628,1.7885553506838576,2.1480125027897747,2.396308519584228,1.9695837722493907,2.0872956145064,17,459,113.20072254420924,Text,Hard,0
81,1.8385897804126248,1.3366632088999657,2.3878636289346176,2.4493888873125775,0.6412065872690849,2.993572910822053,14,529,67.4622289954312,Video,Easy,2
81,2.180902677600366,2.462519287049486,1.8297659013263758,1.5384535928825662,0.7260777313278082,2.8695352391793376,20,470,227.23942848176594,Text,Hard,2
81,2.2150661954237396,2.3773538353481403,1.8366449538048522,2.0553499015569816,1.7622798794711712,1.9554717306433673,14,437,171.81049993149418,Text,Easy,2
81,1.5811024873559534,0.6787930450197583,1.5254969719730367,2.477410150997338,1.5488957805544399,2.5033234451703,10,228,111.09954856902979,Text,Medium,1
81,0.693248619977181,2.260983623392381,1.6877168436118277,2.292622781440765,1.5491712424303843,2.5211029353293055,11,491,268.73152042018717,Text,Medium,1
81,0.7424446757382841,1.5412843037255672,1.3383527365987438,0.6802670372239676,2.193015766758475,1.592417384593519,18,210,157.8269144136906,Video,Hard,1
81,1.969387805582606,1.6512645278770983,0.6700202333562739,1.3501212708788102,1.7701610377474708,2.543006484385586,29,437,210.97108685883362,Video,Hard,0
81,1.0173332401176174,0.5851986834425844,1.5038603326773399,1.9017599421673335,0.7235681371578813,1.1883976332524562,17,231,259.5521516273342,Video,Hard,1
81,0.9658455309821834,0.7971700575435241,0.8752012239126461,0.6931001035086775,2.0160182207092165,1.223920493197482,27,716,53.02958083323065,Text,Medium,2
82,1.1748417651037935,1.4116429040386724,1.8782678939370063,1.0248616798726142,0.8771932944991716,2.38174010992783,18,432,266.830635071264,Interactive,Medium,2
82,1.1831488988255106,1.7063356355298687,2.043482220334396,0.5511617753240525,2.111210137926057,2.7333744681633485,28,599,151.79252558911338,Text,Medium,0
82,1.2161010695985872,0.6857333728052806,0.5336981486827279,0.718147531514292,0.85469894287314,2.0877918164238602,19,767,73.73200853747207,Text,Easy,1
82,1.5069414433701895,1.926219350024368,2.0884765416368856,1.8187936360118078,1.3701832078983631,1.8830418678274148,14,279,230.54580552580722,Video,Medium,0
82,0.8851670687455184,1.130126028679972,0.998825891303202,1.229227539769267,0.5927959115201973,1.118463858457111,16,670,223.76790351866725,Interactive,Medium,0
82,2.165564339211814,0.7912734700630499,1.4183058403492612,0.5140371290297086,1.0306105273230621,2.630532245098485,12,629,179.62492466584752,Video,Easy,1
82,1.348625522909028,1.192999503054954,0.9553093052839317,1.4197916478855905,1.547859617751926,2.0443371128617054,22,368,104.40800077399564,Video,Hard,2
82,2.2225511126745445,1.533350284465018,0.8815977939351649,2.4725236936603903,1.7081941728576395,1.155807008328649,25,783,128.23434114580323,Video,Medium,1
82,2.090665901567856,1.5075210326737838,1.255275257501392,1.2334086524016508,0.8127401903333833,1.0968208886520705,21,240,196.249336598359,Interactive,Hard,0
82,0.7890872912781461,1.604785667273665,1.1685903141652436,2.2794230788912686,1.8769276336921303,2.267465258322587,21,609,202.39336218053785,Text,Hard,0
83,1.944408625210704,0.7166513492260183,0.9690063011026806,2.1273609748076314,2.23292992063526,1.397343208868119,22,773,279.58921106548695,Text,Medium,2
83,0.7345217326020146,0.609693523218916,1.9189179011599193,1.622652832238394,1.3623901068238178,1.6190186187178224,20,506,293.37403760800873,Video,Medium,1
83,0.7320335383476313,1.2403533435301919,0.9808758008832823,1.8168406863492113,1.7929451407381551,2.1514529634348185,16,661,145.93044515866507,Video,Easy,2
83,0.6699782356164965,1.0896546462985168,1.7572059555257284,0.9416440569516471,2.2122753267506674,2.0518411126993463,27,664,54.941684672289945,Video,Hard,1
83,0.7284905393651173,1.7317609340982056,1.5358161769289809,1.7690017048165079,2.2692814393812735,2.2791985446863077,20,711,263.6930539089701,Text,Hard,0
83,1.9374425374073607,1.803456443343446,0.7748020798859823,2.108923030105702,2.0123435302366053,1.0888673200143661,18,670,124.44668567149462,Interactive,Easy,1
83,1.2413721759794007,1.4055724035288877,1.7379171223426584,1.1658021665818978,0.5978261391405357,2.535796334216312,16,390,210.37399730767154,Interactive,Medium,1
83,1.867575821800573,1.9574622829869115,2.105028018092727,0.9040919143088961,2.0330326381755617,2.5199250001607734,15,585,223.27779401066792,Interactive,Easy,2
83,2.1716587471871613,1.364999341309862,1.9094155226226168,2.086407493260717,1.292324495233371,1.5466772253114436,11,332,152.77929463132105,Interactive,Medium,0
83,1.776127603483499,2.4746048293685714,1.044501716453662,0.9515143718843422,0.6148440752135185,1.7403607213444134,11,461,127.96927053498071,Interactive,Easy,2
84,2.30078987561164,1.951549436961674,0.7126135470493193,2.10690987982926,2.3713519698893233,1.5413154037699306,16,625,121.33035405811364,Video,Medium,0
84,0.8232028029193861,1.068494565483948,1.5536186916153163,1.1251750659098683,0.6513236554804467,1.923394580425118,14,494,203.18065568840507,Text,Medium,1
84,1.7829073662609367,1.6892619136583662,1.7376498828898816,2.233933336231596,0.8115948382064775,1.4733772591637404,17,269,186.7556121005639,Interactive,Easy,0
84,1.7164213664356975,2.1307345567400313,0.7781316241470317,1.829780343532598,2.0418410665207496,2.8016945483621747,13,549,51.59280138216877,Video,Medium,0
84,1.9554301621897336,0.8100251362390893,1.80641897614509,1.0509119571774748,1.7940306354375353,1.300569358220031,23,466,220.88011254411427,Interactive,Medium,1
84,1.4633856337331064,2.447259296363428,1.8125858594295683,0.8599962651625792,0.6341863722302763,1.2266340665710274,21,498,74.71859964744816,Text,Hard,2
84,1.4173871187630749,0.8597024648782834,1.3321522013475746,1.3803298790400125,1.0175184429504591,1.3189157973408638,20,543,151.1130415554236,Interactive,Easy,1
84,1.9709642474035631,0.605886936408468,1.106623420153229,0.9305337943180285,1.8643065368058642,2.298351594987504,25,506,117.25816167462578,Text,Hard,2
84,0.8502769167986506,1.8210537153385853,1.8584280717594914,1.8918697989728506,0.9201932293180377,2.49238450187757,11,262,112.49237691236875,Interactive,Medium,1
84,1.8711991279572477,2.37786474399178,1.012574381241235,0.8737267894157699,1.072080338980647,2.294054157149053,19,373,298.6445416077511,Video,Hard,0
85,0.5245349357977083,0.5820691337978805,0.9501753823936419,1.8435231088409587,0.5838686611096888,2.5636392126331735,22,644,154.5941056979408,Video,Medium,0
85,2.359823516851126,1.5555958490041764,2.118496891261135,0.9127429758910943,2.0267402850778327,2.46623685730617,18,501,97.73956011928016,Video,Easy,1
85,0.9504104609661754,0.9269509301963386,1.32935574454451,0.9085136986181075,1.3063485842720688,2.5666259377808758,25,423,247.80803993389554,Video,Medium,0
85,2.256292946983088,2.1369192864751967,2.2533109932722564,1.003493179343628,1.9636184833330994,1.2646362830349367,20,243,69.43924912913492,Video,Easy,2
85,2.0229999523703386,0.6297606783163539,0.580801094030394,0.6231484999749963,1.8500253262326183,2.091152298041613,18,694,164.7637577830692,Interactive,Medium,1
85,2.4921243180710437,1.6045908535049282,2.4797914008639053,0.7483536127439565,2.4222525567441116,2.336759616960122,25,372,164.71861763367946,Video,Easy,1
85,1.9223976240369365,0.7501651003616416,2.1964088163034923,1.0739880949519565,0.716540725838487,2.848399092943523,28,385,293.87548060039717,Video,Easy,2
85,0.5868348968986765,2.3519347906561334,1.6429358947281434,0.9356328065056871,2.4979766996469213,2.854404166633345,14,771,125.29131178430062,Text,Hard,2
85,1.1022688224854267,1.7779578236598998,1.2234365133134866,1.6430121700999303,1.6904590982060779,2.9689417287065885,14,318,137.72913753463922,Text,Easy,0
85,2.1716436597237516,1.9477710829408634,0.7783927002839759,1.88358604420155,2.1973796084017865,1.6462055514849887,21,340,102.1665943513514,Video,Hard,2
86,1.1720716531018256,2.1069548598378725,1.3405230467583498,0.5217289827639469,0.8521817192265599,2.0659696935881033,17,579,198.71334737778096,Interactive,Medium,2
86,0.6506526840192624,2.3547661456917437,2.4123702574203243,0.958673569050017,1.2242970952532894,1.2721900481382198,19,492,227.93427500255933,Interactive,Hard,0
86,1.8432014284481248,1.9486090942496983,0.5890609128236535,1.4474129917333438,0.8686624200798532,1.4112801808719235,15,255,130.11094072661277,Video,Hard,2
86,1.7537766145708926,1.8140995192891514,1.2930538328721506,1.5201237598409063,1.9097646905737744,1.3704363214641804,10,234,67.05231191906023,Text,Medium,2
86,2.1423361779824415,1.7849466747460945,0.784156893504347,0.6443704712123124,1.4249369927865883,2.0251274714120093,19,303,85.24893015258638,Video,Medium,2
86,2.3082913692653544,1.3314998165156164,1.2429902775999837,2.3276116018716237,0.5169811464374316,1.6940272489991088,16,425,137.91851392666575,Interactive,Hard,0
86,2.4647914457587357,1.2303108962765454,2.023752547073642,2.1435388600036966,0.8863664394011039,1.3531641437439679,27,622,196.06427630913996,Interactive,Medium,1
86,0.622193373183124,2.113806206447739,2.009658575205447,1.4512985022706137,1.665467576926025,2.2525719736572993,13,658,166.56157722573104,Interactive,Easy,0
86,0.8017676752080858,1.9475465076537057,2.311598984068996,1.2961032267232406,1.3595891263100197,1.3700236883012784,26,758,191.41060132777181,Text,Hard,0
86,2.48780580156269,2.1537115430229035,2.081020454644947,1.4345877597721255,1.3323196677543123,1.8328781131824243,27,275,230.79242366560044,Text,Hard,1
87,2.466951128045557,0.9109215520429896,1.7699154146654967,1.8503744428298203,1.4610678090345064,1.6193027030639764,27,472,252.83040996259686,Interactive,Hard,2
87,2.3941236760880606,0.8818685541422067,1.902290590359689,1.8837292913337333,1.5146238844835689,2.1408350361415085,27,772,179.5297149882511,Text,Medium,0
87,2.1248809555326282,2.292775425100716,1.7259324193333698,2.2843018350860635,0.9514825829210034,2.5899199277583342,24,269,164.58179791246977,Video,Medium,0
87,1.915935648730108,2.131642736749516,0.96494803019059,1.135351579991729,1.530309254992419,2.4312965433302045,17,572,223.27939744817954,Text,Medium,0
87,1.7745371934961571,1.7582960571166468,0.8446475042579353,2.0680634327959764,0.7878469081339676,2.590695066292187,26,538,53.36120283987634,Text,Hard,0
87,1.346413953973013,1.3755210381750398,1.3918128753562904,1.0015434836657624,1.2549073827435588,2.0892117439832774,14,465,97.6420419545398,Video,Easy,0
87,2.4210298897111366,1.1458770934482412,1.9129910847133134,1.404724831102927,2.243686495700021,1.5974872114142047,26,356,221.42131304176309,Interactive,Medium,2
87,0.8625210310933926,1.0196923090083347,0.875345746702046,1.3264740960774968,1.2398824211430404,2.1259754063418894,14,329,162.82356717631433,Interactive,Medium,2
87,1.7324358955047754,1.543172250325566,2.413713154241587,1.6266224837348255,1.8282496764081202,2.7418462724193517,20,299,253.74248566422457,Interactive,Hard,0
87,0.8461082094648362,2.1905047269513034,2.263673605544458,1.7860781793668443,2.2079622900035085,1.3309674430468414,17,402,81.2981008761975,Video,Medium,1
88,1.5251795364327339,2.313400925681832,1.370292615720988,1.6077619254623248,2.4601036119337927,1.0783293160019438,22,533,295.8741559313396,Interactive,Medium,0
88,1.3943764558925653,0.5811484175933637,1.3948462756562428,0.5358548715811351,0.9024825573853499,1.6457889314548746,28,626,162.84176474858208,Text,Medium,0
88,1.8687645457594764,0.9720557894886128,1.4727077358202958,2.1417869686832667,1.379950395863986,1.4599978817809547,28,758,232.60148698549193,Text,Easy,2
88,1.705013726212198,1.4133057071669035,2.229369236034478,0.5586246286616741,2.0247612795941774,1.349093596835894,12,469,216.59434885443324,Video,Easy,0
88,0.826607257313906,2.3919101680846624,1.687090367853538,1.1870004612941107,2.23327713506015,1.2182971379471108,19,369,297.41390014121373,Video,Medium,0
